rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	sample_138	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_137	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_136	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_135	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_134	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_133	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_132	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_131	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_186	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_130	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_129	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_128	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_127	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_126	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_125	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_124	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_123	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_122	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_121	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_120	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_13	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_187	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_98	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_189	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_74	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_73	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_72	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_71	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_70	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_7	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_69	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_68	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_67	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_66	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_65	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_64	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_63	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_62	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_61	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_60	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_6	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_59	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_58	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_57	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_56	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_76	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_55	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_77	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_79	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_188	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_97	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_96	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_95	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_94	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_93	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_92	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_91	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_90	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_9	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_89	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_88	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_87	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_86	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_85	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_84	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_83	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_82	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_81	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_80	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_8	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_78	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_54	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_75	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_52	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_29	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_28	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_27	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_26	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_25	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_24	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_23	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_22	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_20	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_2	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_199	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_198	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_197	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_196	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_195	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_194	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_193	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_192	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_191	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_190	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_53	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_3	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_30	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_21	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_19	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_51	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_31	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_5	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	sample_49	2.3711685999999976	193.99998390000002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
